,race_id,gp_year,gp_name,gp_round,driver_id,driver_name,rookie_or_experienced,lap_number,lap_time,lap_time_ms,median_lap_time_ms,max_lap_time_ms
197,928,2015,Chinese Grand Prix,3,13,Felipe Massa,experienced,50,1:44.032,104032,104857.5,110100.375
198,928,2015,Chinese Grand Prix,3,13,Felipe Massa,experienced,51,1:43.852,103852,104857.5,110100.375
199,928,2015,Chinese Grand Prix,3,13,Felipe Massa,experienced,52,1:43.613,103613,104857.5,110100.375
200,928,2015,Chinese Grand Prix,3,822,Valtteri Bottas,experienced,1,1:50.114,110114,105064.0,110317.20000000001
201,928,2015,Chinese Grand Prix,3,822,Valtteri Bottas,experienced,2,1:45.441,105441,105064.0,110317.20000000001
202,928,2015,Chinese Grand Prix,3,822,Valtteri Bottas,experienced,3,1:45.158,105158,105064.0,110317.20000000001
203,928,2015,Chinese Grand Prix,3,822,Valtteri Bottas,experienced,4,1:44.890,104890,105064.0,110317.20000000001
204,928,2015,Chinese Grand Prix,3,822,Valtteri Bottas,experienced,5,1:45.210,105210,105064.0,110317.20000000001
205,928,2015,Chinese Grand Prix,3,822,Valtteri Bottas,experienced,6,1:44.890,104890,105064.0,110317.20000000001
206,928,2015,Chinese Grand Prix,3,822,Valtteri Bottas,experienced,7,1:44.924,104924,105064.0,110317.20000000001
207,928,2015,Chinese Grand Prix,3,822,Valtteri Bottas,experienced,8,1:45.409,105409,105064.0,110317.20000000001
208,928,2015,Chinese Grand Prix,3,822,Valtteri Bottas,experienced,9,1:45.539,105539,105064.0,110317.20000000001
209,928,2015,Chinese Grand Prix,3,822,Valtteri Bottas,experienced,10,1:45.856,105856,105064.0,110317.20000000001
210,928,2015,Chinese Grand Prix,3,822,Valtteri Bottas,experienced,11,1:46.320,106320,105064.0,110317.20000000001
211,928,2015,Chinese Grand Prix,3,822,Valtteri Bottas,experienced,12,1:46.020,106020,105064.0,110317.20000000001
212,928,2015,Chinese Grand Prix,3,822,Valtteri Bottas,experienced,13,1:45.918,105918,105064.0,110317.20000000001
213,928,2015,Chinese Grand Prix,3,822,Valtteri Bottas,experienced,14,1:49.880,109880,105064.0,110317.20000000001
214,928,2015,Chinese Grand Prix,3,822,Valtteri Bottas,experienced,16,1:45.171,105171,105064.0,110317.20000000001
215,928,2015,Chinese Grand Prix,3,822,Valtteri Bottas,experienced,17,1:45.456,105456,105064.0,110317.20000000001
216,928,2015,Chinese Grand Prix,3,822,Valtteri Bottas,experienced,18,1:45.169,105169,105064.0,110317.20000000001
217,928,2015,Chinese Grand Prix,3,822,Valtteri Bottas,experienced,19,1:44.918,104918,105064.0,110317.20000000001
218,928,2015,Chinese Grand Prix,3,822,Valtteri Bottas,experienced,20,1:44.968,104968,105064.0,110317.20000000001
219,928,2015,Chinese Grand Prix,3,822,Valtteri Bottas,experienced,21,1:44.890,104890,105064.0,110317.20000000001
220,928,2015,Chinese Grand Prix,3,822,Valtteri Bottas,experienced,22,1:45.032,105032,105064.0,110317.20000000001
221,928,2015,Chinese Grand Prix,3,822,Valtteri Bottas,experienced,23,1:45.148,105148,105064.0,110317.20000000001
222,928,2015,Chinese Grand Prix,3,822,Valtteri Bottas,experienced,24,1:44.737,104737,105064.0,110317.20000000001
223,928,2015,Chinese Grand Prix,3,822,Valtteri Bottas,experienced,25,1:44.682,104682,105064.0,110317.20000000001
224,928,2015,Chinese Grand Prix,3,822,Valtteri Bottas,experienced,26,1:44.591,104591,105064.0,110317.20000000001
225,928,2015,Chinese Grand Prix,3,822,Valtteri Bottas,experienced,27,1:45.232,105232,105064.0,110317.20000000001
226,928,2015,Chinese Grand Prix,3,822,Valtteri Bottas,experienced,28,1:45.399,105399,105064.0,110317.20000000001
227,928,2015,Chinese Grand Prix,3,822,Valtteri Bottas,experienced,29,1:45.131,105131,105064.0,110317.20000000001
228,928,2015,Chinese Grand Prix,3,822,Valtteri Bottas,experienced,30,1:45.098,105098,105064.0,110317.20000000001
229,928,2015,Chinese Grand Prix,3,822,Valtteri Bottas,experienced,31,1:45.053,105053,105064.0,110317.20000000001
230,928,2015,Chinese Grand Prix,3,822,Valtteri Bottas,experienced,32,1:45.145,105145,105064.0,110317.20000000001
231,928,2015,Chinese Grand Prix,3,822,Valtteri Bottas,experienced,33,1:45.075,105075,105064.0,110317.20000000001
232,928,2015,Chinese Grand Prix,3,822,Valtteri Bottas,experienced,34,1:44.709,104709,105064.0,110317.20000000001
233,928,2015,Chinese Grand Prix,3,822,Valtteri Bottas,experienced,35,1:49.044,109044,105064.0,110317.20000000001
234,928,2015,Chinese Grand Prix,3,822,Valtteri Bottas,experienced,37,1:43.051,103051,105064.0,110317.20000000001
235,928,2015,Chinese Grand Prix,3,822,Valtteri Bottas,experienced,38,1:43.465,103465,105064.0,110317.20000000001
236,928,2015,Chinese Grand Prix,3,822,Valtteri Bottas,experienced,39,1:43.667,103667,105064.0,110317.20000000001
237,928,2015,Chinese Grand Prix,3,822,Valtteri Bottas,experienced,40,1:43.483,103483,105064.0,110317.20000000001
